Account_length;Total_day_minutes;Total_day_charge;Total_eve_minutes;Total_eve_charge;Total_intl_minutes;Total_intl_calls;Total_intl_charge;Customer_service_calls;Churn_1;International_planNo;International_planYes;Voice_mail_planNo;Voice_mail_planYes;PrinComp_1;PrinComp_2;PrinComp_3;PrinComp_4;PrinComp_5;PrinComp_6;PrinComp_7;PrinComp_8;PrinComp_9;PrinComp_10;PrinComp_11;PrinComp_12;PrinComp_13;PrinComp_14
125.0;191.6;32.57;205.6;17.48;9.2;3.0;2.48;2.0;0.0;1.0;0.0;1.0;0.0;0.29723;1.07482;0.02904;-0.11255716;0.0455;0.06945;-0.0860316;0.80242;0.59342;0.0041684;-0.00068167;-0.00017526;-4.043e-14;1.6832e-13
21.0;225.0;38.25;244.2;20.76;10.7;4.0;2.89;0.0;0.0;1.0;0.0;1.0;0.0;0.83592;0.58735;-0.4869206;-1.23828708;0.06041;0.85484;-1.8461727;-1.51231438;0.05173;-0.00078086;-0.00052749;-3.1937e-05;-7.4292e-14;1.1708e-13
110.0;196.1;33.34;199.7;16.97;12.9;1.0;3.48;3.0;0.0;1.0;0.0;1.0;0.0;0.06373;0.0647;0.7595;-1.39212425;0.33229;-0.80986;-0.7461837;1.16762;1.04234;0.0032302;0.0007631;0.00014153;1.9138e-13;-2.0938e-13
83.0;231.3;39.32;210.4;17.88;12.4;2.0;3.35;3.0;0.0;1.0;0.0;1.0;0.0;0.78538;0.16099;0.57203;-1.55254614;-0.1816359;-0.74501;-0.940213;0.3702;1.20618;-0.0015148;0.00066421;-0.00016555;-4.4205e-14;-7.0438e-14
101.0;209.2;35.56;159.7;13.57;9.5;3.0;2.57;0.0;0.0;1.0;0.0;0.0;1.0;-1.0562884;-0.7704264;0.20285;0.55305;-2.3881918;0.85491;-0.6227852;0.2443;-0.64610932;-0.0042365;0.00077993;-0.00037773;-1.7966e-13;-1.2788e-14
117.0;221.3;37.62;167.6;14.25;4.4;4.0;1.19;0.0;0.0;1.0;0.0;0.0;1.0;-0.354497;0.62943;-0.749027;2.22157;-3.1290061;1.19415;-0.0962188;0.20644;-0.63072649;-0.0014784;-0.00065503;-9.0643e-05;-1.2382e-13;1.6418e-13
127.0;139.6;23.73;240.9;20.48;8.8;4.0;2.38;2.0;0.0;1.0;0.0;1.0;0.0;-0.2737875;1.107;-1.0610524;0.15853;1.13693;0.00886;0.26799;0.56656;0.52166;-0.0031902;-0.00053526;-0.00020127;-1.9597e-13;1.8364e-13
138.0;183.9;31.26;240.7;20.46;15.0;3.0;4.05;1.0;0.0;1.0;0.0;0.0;1.0;-1.1900337;-2.5747745;-0.9990574;-1.74839321;-0.6037293;0.49444;0.00608;0.9315;0.11837;0.00060222;-6.9543e-05;-0.0002696;-1.0339e-13;9.557e-14
120.0;203.3;34.56;259.9;22.09;7.8;2.0;2.11;3.0;0.0;1.0;0.0;1.0;0.0;1.07952;1.3195;-1.4684377;-0.06702394;0.12143;-0.3894;-0.3849471;0.96738;1.26745;-0.0033735;0.00028871;-0.00015717;-1.1232e-13;9.6092e-15
141.0;185.4;31.52;178.5;15.17;8.0;3.0;2.16;4.0;0.0;1.0;0.0;0.0;1.0;-0.8733715;-0.4189742;-0.5934961;1.25883;-2.0964632;-1.3165;0.67752;1.19825;0.94064;0.00068482;0.00045179;9.6447e-05;9.2565e-14;-1.2181e-13
87.0;240.8;40.94;75.9;6.45;7.1;3.0;1.92;2.0;0.0;1.0;0.0;0.0;1.0;-0.8377151;0.13432;1.97026;1.83069;-3.9512445;-0.4876;-0.4139724;0.17429;-0.13590497;-0.0023402;0.00026447;0.00024494;7.3358e-14;-1.1726e-13
97.0;276.1;46.94;201.1;17.09;8.9;4.0;2.4;0.0;1.0;1.0;0.0;1.0;0.0;2.62965;0.9399;0.26066;-0.77114504;-1.1662691;0.22966;-0.3703327;0.07263;-2.18211392;0.0031475;0.00056105;0.00017627;1.8639e-13;-1.8024e-13
162.0;179.7;30.55;218.1;18.54;9.3;8.0;2.51;1.0;1.0;1.0;0.0;0.0;1.0;0.16271;-1.1487678;-1.4816258;0.37106;-1.2065329;-0.33211;2.2181;0.22792;-2.38313724;0.001874;-0.00023574;7.3675e-05;5.0154e-14;1.3968e-14
119.0;81.9;13.92;253.8;21.57;8.9;1.0;2.4;2.0;1.0;1.0;0.0;1.0;0.0;-0.1890139;0.92723;-1.7469712;0.33618;2.26242;-1.6958;-0.3407682;1.50455;-1.93276731;0.0034622;0.00060681;-0.00028718;6.2549e-15;-4.457e-14
107.0;248.6;42.26;119.3;10.14;12.0;1.0;3.24;1.0;0.0;1.0;0.0;0.0;1.0;-0.8439815;-1.3773458;1.68897;-0.3064697;-3.09246;0.20076;-0.9587413;0.98702;-0.20759419;0.00039219;7.9893e-05;-0.00020518;-6.8639e-14;4.7053e-14
140.0;157.1;26.71;172.4;14.65;11.1;9.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.7666808;-1.3197742;0.00627;0.33662;-1.1614741;0.58674;1.95531;-0.58713434;-0.3955558;-0.0019074;0.0006728;0.00017795;8.9234e-14;-1.7821e-13
91.0;153.0;26.01;141.1;11.99;10.3;15.0;2.78;1.0;1.0;1.0;0.0;1.0;0.0;0.20022;0.67907;1.6142;0.1339;0.59213;-0.59554;3.20667;-2.77958835;-2.62351336;0.0020518;0.00051754;-8.9286e-06;8.3415e-14;-1.0835e-13
135.0;218.8;37.2;242.8;20.64;10.3;3.0;2.78;4.0;0.0;1.0;0.0;1.0;0.0;1.12205;0.62489;-0.6037878;-0.90534237;0.04807;-0.8731;0.29654;1.04935;1.69731;0.0014205;-0.00033516;0.00025154;1.0545e-13;-2.0533e-14
86.0;197.9;33.64;165.6;14.08;10.1;9.0;2.73;0.0;0.0;1.0;0.0;0.0;1.0;-1.1578804;-0.9999505;0.18308;0.40204;-1.9874484;1.01209;0.9069;-1.64585945;-0.70620505;-0.0021293;-0.00070699;-0.00022541;-1.972e-13;2.1958e-13
131.0;166.5;28.31;210.2;17.87;9.9;5.0;2.67;1.0;0.0;1.0;0.0;1.0;0.0;-0.1867358;0.85617;-0.0427629;-0.23337597;0.62054;0.70233;0.45357;0.32342;0.1112;0.0033317;-0.00049924;0.00034914;1.7229e-13;-2.8305e-14
86.0;225.4;38.32;187.1;15.9;12.9;3.0;3.48;1.0;0.0;1.0;0.0;0.0;1.0;-0.7698717;-1.8127893;0.13907;-0.93098083;-2.0023235;0.22653;-0.7679485;0.017;-0.01535419;0.0032518;0.00056671;0.00010407;1.6018e-13;-1.5923e-13
85.0;210.3;35.75;195.8;16.64;11.2;7.0;3.02;1.0;0.0;1.0;0.0;1.0;0.0;0.34915;0.51278;0.71039;-0.91018007;-0.0105064;0.62232;0.27787;-1.05141156;0.20565;0.0042313;0.00043261;-0.00011344;8.0251e-14;-6.9383e-14
195.0;231.7;39.39;225.1;19.13;12.1;2.0;3.27;0.0;0.0;1.0;0.0;0.0;1.0;-0.3052355;-1.7681556;-0.9460972;-0.99214827;-1.8341907;1.65778;0.37984;2.11712;-0.14587488;-0.0023069;0.00062132;-7.2603e-06;3.0539e-16;-1.0782e-13
177.0;189.5;32.22;176.3;14.99;14.2;2.0;3.83;1.0;0.0;1.0;0.0;1.0;0.0;-0.4059621;-0.2894553;1.48297;-1.68971345;0.47108;0.77716;0.28115;2.00616;0.17198;0.0042578;-0.00074243;0.00033388;1.6552e-13;1.9379e-14
100.0;70.8;12.04;215.6;18.33;9.5;1.0;2.57;6.0;1.0;1.0;0.0;1.0;0.0;-0.4453031;0.87091;-0.7561357;0.5957;2.10848;-4.4064;0.11283;1.47378;-0.55796694;-0.0038048;-0.00051224;0.00023976;-2.6497e-14;4.3305e-14
124.0;131.8;22.41;284.3;24.17;11.3;2.0;3.05;1.0;0.0;1.0;0.0;1.0;0.0;-0.3781456;0.30647;-1.765649;-1.01490204;1.93011;0.5248;-0.5949834;0.96609;0.33194;0.001361;-0.00069366;0.00026138;7.7642e-14;4.6968e-14
81.0;250.6;42.6;187.9;15.97;7.8;5.0;2.11;1.0;0.0;0.0;1.0;1.0;0.0;3.40415;-1.3669817;1.56208;2.97323;0.65569;1.39726;-0.965746;-0.67146923;0.98759;-0.0033057;0.00022142;-0.000187;-1.2819e-13;3.1425e-14
105.0;281.3;47.82;301.5;25.63;8.7;3.0;2.35;0.0;1.0;1.0;0.0;1.0;0.0;3.5014;0.71222;-2.1952897;-1.45935636;-0.4169339;0.53514;-0.7031988;0.36713;-1.70063153;-0.00069728;-0.00041846;-0.00011126;-9.633e-14;1.2041e-13
126.0;129.3;21.98;176.5;15.0;9.6;7.0;2.59;1.0;0.0;0.0;1.0;0.0;1.0;0.0545;-3.7151012;0.62615;3.96962;0.9107;0.98811;0.64237;-0.33143563;0.17372;0.0028138;0.00042237;-7.3549e-05;6.6031e-14;-7.3073e-14
71.0;238.0;40.46;278.5;23.67;11.8;10.0;3.19;0.0;1.0;1.0;0.0;1.0;0.0;2.42969;-0.1245617;-1.212294;-2.05613033;0.56155;0.3428;0.91367;-2.0582039;-2.00791922;-0.0031215;0.00037849;-4.0228e-05;-5.1699e-14;-4.6235e-14
139.0;211.1;35.89;206.9;17.59;5.6;4.0;1.51;0.0;0.0;1.0;0.0;1.0;0.0;0.80755;2.066;-0.4969582;0.95094;-0.6458911;1.58683;0.06672;0.61419;-0.16709057;0.0021846;-0.00058641;0.00019872;7.8641e-14;4.1861e-14
77.0;169.4;28.8;184.9;15.72;2.0;7.0;0.54;1.0;0.0;1.0;0.0;1.0;0.0;0.27706;3.1912;-0.6184252;2.72418;-0.620788;0.55016;0.27534;-1.20769101;-0.15912016;0.00042474;-0.000588;0.00014094;1.7135e-14;6.8951e-14
72.0;177.1;30.11;184.7;15.7;8.0;6.0;2.16;1.0;0.0;1.0;0.0;1.0;0.0;-0.0851876;1.49393;0.3526;0.53912;-0.0079911;0.37449;-0.1300588;-0.99276818;-0.03497921;0.00045098;-9.1315e-05;0.00018915;7.953e-14;-4.3681e-14
74.0;174.6;29.68;310.6;26.4;9.0;4.0;2.43;1.0;0.0;1.0;0.0;0.0;1.0;-0.3728768;-1.0215466;-3.6275764;-0.05525275;-0.6119832;0.3928;-0.7535227;-0.59264951;0.25115;0.00042448;0.00018539;-0.00017933;-4.8989e-14;1.852e-14
124.0;150.3;25.55;255.9;21.75;12.5;4.0;3.38;2.0;0.0;1.0;0.0;1.0;0.0;-0.2669416;0.00691;-0.7997524;-1.33879417;1.56281;-4.2447e-05;0.16638;0.51114;0.68734;-0.0040994;0.00029539;-0.00015829;-1.2769e-13;1.1996e-14
113.0;157.8;26.83;161.5;13.73;8.7;2.0;2.35;5.0;1.0;1.0;0.0;0.0;1.0;-0.4582379;-0.717396;-0.3226756;1.24626;-1.6147107;-3.6199;0.50876;1.31262;-1.13869484;-6.9224e-05;-0.00032681;0.00027054;8.1907e-14;-2.0782e-14
66.0;118.0;20.06;248.1;21.09;5.3;5.0;1.43;1.0;0.0;1.0;0.0;1.0;0.0;-0.4206566;2.13701;-1.8252819;1.47515;1.1104;0.2533;-0.5060443;-0.86955119;-0.03856799;0.0013569;-0.00021958;-2.5442e-05;-3.5097e-16;4.4803e-14
124.0;144.5;24.57;262.3;22.3;12.0;7.0;3.24;2.0;0.0;1.0;0.0;0.0;1.0;-1.3315025;-1.7899248;-2.0863973;-0.50581906;-0.1292504;-0.053044;1.17008;-0.35298007;0.36858;0.00079752;-0.00073506;0.00037385;1.0877e-13;2.2295e-14
134.0;183.8;31.25;123.5;10.5;6.1;2.0;1.65;1.0;0.0;1.0;0.0;1.0;0.0;-0.3141717;2.19597;1.4856;1.58942;-0.9278748;0.48799;-0.2552148;1.25137;-0.24068453;-0.0024151;-0.00036266;0.00023747;1.5303e-14;8.1659e-15
41.0;191.7;32.59;193.0;16.41;11.1;4.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;-1.1827535;-1.2753542;-0.3744903;-0.09288835;-1.6447747;-0.11897;-1.1140472;-1.04821345;-0.19587703;-0.0023576;-0.00082094;6.0176e-05;-9.4508e-14;1.5308e-13
159.0;153.6;26.11;216.9;18.44;12.6;3.0;3.4;2.0;0.0;1.0;0.0;0.0;1.0;-1.6154696;-1.8223769;-0.9206845;-0.47078666;-0.6459154;-0.11824;0.59193;1.40553;0.2619;0.0025809;-0.00055671;-0.00017324;-6.2755e-14;1.5097e-13
87.0;171.2;29.1;185.8;15.79;10.8;3.0;2.92;1.0;0.0;0.0;1.0;0.0;1.0;0.64857;-4.0430047;0.71833;3.14804;0.40424;0.71007;-1.2125904;0.02146;0.40771;-0.0030767;0.0005386;-0.00033847;-1.5868e-13;1.5967e-14
132.0;240.1;40.82;180.4;15.33;8.0;6.0;2.16;3.0;0.0;1.0;0.0;1.0;0.0;1.16177;1.41495;0.65258;0.17596;-1.048655;-0.16665;1.03112;0.15719;1.0526;0.00053634;0.00063285;0.00015977;1.3049e-13;-1.7658e-13
86.0;83.8;14.25;240.2;20.42;6.7;8.0;1.81;1.0;0.0;1.0;0.0;1.0;0.0;-1.1102515;1.73651;-1.5128571;1.29808;1.81332;0.33704;0.73971;-1.28104942;-0.20178167;-0.00026971;-0.00046274;0.00028362;7.1314e-14;2.8924e-15
55.0;269.6;45.83;171.7;14.59;8.2;6.0;2.21;1.0;0.0;0.0;1.0;1.0;0.0;3.57084;-1.4340825;2.10593;2.8134;0.27348;1.30523;-1.0799436;-1.40151868;0.97615;0.0041459;0.00065695;-0.00016526;7.6532e-14;-9.6695e-14
101.0;136.2;23.15;220.9;18.78;13.3;7.0;3.59;3.0;0.0;1.0;0.0;1.0;0.0;-0.735257;-0.12592;0.1634;-1.22572773;1.60691;-0.7811;0.9315;-0.5943254;0.84697;0.0016898;-0.00060777;-0.00032306;-1.4768e-13;2.1217e-13
94.0;269.2;45.76;193.8;16.47;8.9;2.0;2.4;3.0;1.0;1.0;0.0;1.0;0.0;2.63687;0.97994;0.39371;-0.58113543;-1.2071205;-1.7549;-0.4753095;0.76488;-1.0359655;0.0032175;0.00048228;-0.00035665;-3.7432e-14;2.4483e-15
68.0;219.6;37.33;141.1;11.99;10.8;4.0;2.92;2.0;0.0;1.0;0.0;1.0;0.0;0.12168;0.81154;1.98305;-0.43315732;-0.7523246;-0.34847;-0.6207948;-0.42527715;0.39963;-0.003326;0.00057441;-0.00023428;-1.1865e-13;-2.2421e-14
98.0;236.2;40.15;189.4;16.1;13.3;4.0;3.59;0.0;0.0;1.0;0.0;1.0;0.0;0.46396;-0.0613664;1.25081;-1.84188913;-0.2370279;1.21468;-0.6074414;-0.06832448;-0.05344165;0.0012677;-0.0002147;-0.00034817;-1.3386e-13;1.4533e-13
123.0;260.9;44.35;168.5;14.32;13.3;5.0;3.59;3.0;0.0;1.0;0.0;1.0;0.0;0.98573;-0.0552865;1.84377;-1.77383902;-0.8319187;-0.32878;0.56405;0.29878;1.16624;0.0014617;0.00034918;-0.00029029;-5.8194e-14;1.5771e-14
111.0;249.8;42.47;242.4;20.6;11.6;4.0;3.13;0.0;1.0;1.0;0.0;1.0;0.0;2.29704;0.06149;-0.4125563;-1.82788093;-0.0513558;0.2643;-0.1877356;0.31445;-2.05745223;0.0022953;0.00066499;0.00024119;2.0354e-13;-2.1693e-13
69.0;268.8;45.7;246.6;20.96;16.4;3.0;4.43;0.0;0.0;1.0;0.0;0.0;1.0;0.07442;-2.9920649;-0.5846305;-2.95087815;-1.71638;0.99882;-1.3735504;-0.42988287;0.07615;-0.0015574;0.00014759;0.00024729;8.113e-14;-9.9275e-14
127.0;140.1;23.82;223.4;18.99;3.8;10.0;1.03;1.0;0.0;1.0;0.0;0.0;1.0;-1.0835966;0.62293;-2.4230064;2.68609;-1.3578183;0.76751;2.0258;-1.1818276;-0.36321006;-0.0029342;-0.00014378;0.00021619;1.3961e-14;-2.5223e-14
105.0;193.7;32.93;183.2;15.57;10.8;5.0;2.92;1.0;0.0;1.0;0.0;1.0;0.0;-0.0221331;0.67436;0.86451;-0.56690814;0.06551;0.55518;0.04852;-0.12615807;0.09997;-0.0032553;0.00034258;1.2434e-07;-4.0597e-14;-5.1175e-14
75.0;224.7;38.2;192.0;16.32;11.3;11.0;3.05;3.0;0.0;1.0;0.0;1.0;0.0;0.76857;0.44511;0.91711;-0.95050396;-0.2259031;-0.39983;1.61062;-2.19662695;1.01756;0.0016484;-0.0001014;5.8429e-05;5.0886e-14;-6.7666e-15
126.0;190.9;32.45;149.7;12.72;13.0;3.0;3.51;1.0;0.0;1.0;0.0;1.0;0.0;-0.520166;0.1519;1.97988;-1.08917503;0.06843;0.4444;-0.1657698;0.8461;-0.00203844;0.00049174;0.00075035;-0.00031281;-5.4641e-14;-5.062e-14
41.0;232.1;39.46;327.1;27.8;10.9;2.0;2.94;3.0;1.0;1.0;0.0;1.0;0.0;2.831;0.09865;-2.6214689;-1.97241882;0.76232;-1.9489;-1.4439194;-0.28925098;-0.60211162;0.0031365;0.00059611;0.00017345;1.8783e-13;-1.8618e-13
113.0;90.6;15.4;170.6;14.5;5.4;9.0;1.46;1.0;0.0;1.0;0.0;1.0;0.0;-1.3910594;2.2674;-0.0119003;2.21059;0.96718;0.4341;1.5488;-1.00545207;-0.49203485;-0.0010972;0.00018863;-0.00018814;-8.5061e-14;2.8039e-14
78.0;152.9;25.99;256.6;21.81;5.3;6.0;1.43;2.0;0.0;1.0;0.0;1.0;0.0;0.34627;2.06841;-1.9015523;1.19441;0.63982;-0.042896;0.06836;-0.90213298;0.54832;0.0013998;0.00016395;-0.00025913;-6.2968e-14;4.3082e-14
110.0;241.2;41.0;174.3;14.82;8.5;4.0;2.3;2.0;0.0;1.0;0.0;1.0;0.0;0.96623;1.32605;0.87261;-0.01016012;-1.0783149;0.16687;-0.0532084;0.25388;0.63527;-0.0042917;-0.0007637;-0.00034975;-2.9939e-13;2.8017e-13
112.0;200.3;34.05;197.8;16.81;10.4;3.0;2.81;1.0;0.0;0.0;1.0;0.0;1.0;1.29469;-3.9996931;0.45573;2.99415;0.00871;1.04707;-0.8929058;0.4275;0.59609;-0.0012356;0.00052346;-0.00010797;-2.5896e-14;-6.2415e-14
104.0;97.2;16.52;155.6;13.23;12.4;5.0;3.35;0.0;0.0;1.0;0.0;1.0;0.0;-2.0950692;0.36444;1.44004;-0.25801883;1.56021;0.61799;0.0583;-0.08631373;-0.80716092;-0.0012284;-0.00063209;-0.00034119;-2.1962e-13;2.3704e-13
127.0;224.3;38.13;185.7;15.78;10.0;1.0;2.7;2.0;0.0;1.0;0.0;1.0;0.0;0.60791;0.89913;0.73338;-0.50380666;-0.5725795;0.05439;-0.6650924;1.38219;0.66796;0.00032996;0.0007627;-0.00016733;2.5911e-15;-9.7916e-14
61.0;267.1;45.41;180.4;15.33;17.3;4.0;4.67;1.0;1.0;1.0;0.0;1.0;0.0;1.69794;-1.3622313;2.07282;-3.50732478;-0.1769482;-0.88707;-0.7426923;-0.42165779;-1.8133186;0.0014204;0.00063554;0.00015783;1.4853e-13;-1.8107e-13
65.0;215.5;36.64;161.9;13.76;8.8;5.0;2.38;2.0;0.0;1.0;0.0;0.0;1.0;-0.7229202;-0.5800926;0.1;0.8057;-2.5691376;-0.44465;-0.2666476;-0.82735801;0.14055;-0.0032142;0.00026325;0.00032859;8.879e-14;-1.3913e-13
152.0;239.1;40.65;209.1;17.77;13.3;3.0;3.59;5.0;0.0;1.0;0.0;0.0;1.0;-0.0461814;-2.0584221;-0.3119801;-1.19864115;-2.0223402;-1.6367;0.85813;1.41296;1.79103;0.0016442;0.00057699;0.00016255;1.5096e-13;-1.7211e-13
63.0;62.9;10.69;202.9;17.25;8.9;8.0;2.4;1.0;0.0;0.0;1.0;1.0;0.0;0.2456;-1.6134218;0.74249;3.86989;3.91523;0.61898;-0.0888621;-1.66353964;0.24746;0.0036569;-0.00058166;-0.00019743;-5.181e-14;1.5799e-13
100.0;210.9;35.85;329.3;27.99;9.4;5.0;2.54;4.0;0.0;1.0;0.0;1.0;0.0;1.73242;0.64605;-2.8271536;-1.1430029;0.83062;-0.78499;0.22582;-0.21582073;2.00117;-0.0014054;6.8744e-05;-0.00027883;-1.3874e-13;8.1163e-14
29.0;313.2;53.24;216.3;18.39;12.8;4.0;3.46;2.0;1.0;1.0;0.0;1.0;0.0;3.16835;-0.1949887;0.67456;-2.48298806;-1.1821286;-1.3098;-1.1787199;-1.03732223;-1.14824548;-0.0034282;-0.00079728;-0.00033373;-2.7741e-13;2.7728e-13
175.0;132.0;22.44;231.2;19.65;8.7;10.0;2.35;1.0;0.0;1.0;0.0;1.0;0.0;-0.3990148;1.07457;-0.8299323;0.31579;1.29416;1.17962;2.61853;-0.2520686;0.04173;-8.7393e-05;0.00032671;-4.4012e-05;7.4206e-15;-4.9399e-14
98.0;245.5;41.74;292.7;24.88;10.8;7.0;2.92;1.0;0.0;0.0;1.0;0.0;1.0;2.83507;-4.4425723;-1.5671408;1.85494;0.23408;1.60735;-0.1612193;-1.05057393;1.18399;-0.0031016;-0.0001029;0.00037433;7.9575e-14;-8.2843e-14
121.0;134.1;22.8;195.1;16.58;10.5;2.0;2.84;2.0;0.0;1.0;0.0;1.0;0.0;-0.8973471;0.78083;0.27875;-0.08519436;1.00425;-0.3179;-0.3354314;1.07005;0.32657;-0.0041463;0.00066873;0.00012351;1.8356e-14;-1.4932e-13
104.0;144.5;24.57;180.5;15.34;17.0;6.0;4.59;2.0;0.0;1.0;0.0;1.0;0.0;-1.2848435;-1.0596981;1.74292;-2.34520123;1.59274;-0.35872;0.55196;-0.26920568;0.36531;0.00074207;0.00041817;0.00030796;1.7762e-13;-1.8246e-13
123.0;150.0;25.5;89.8;7.63;11.1;3.0;3.0;3.0;0.0;1.0;0.0;1.0;0.0;-1.3941347;0.88352;2.98633;0.37216;-0.0811859;-1.0895;0.29038;1.00784;0.32465;-0.002138;0.00054295;-9.2001e-05;-3.7543e-14;-6.6774e-14
61.0;270.7;46.02;200.7;17.06;10.9;3.0;2.94;3.0;0.0;1.0;0.0;0.0;1.0;0.39783;-1.2984505;-0.3321759;-0.59210377;-2.8900431;-0.8703;-0.9029864;-0.36867772;0.9878;0.0031824;-0.00013116;5.3649e-05;7.9353e-14;-6.682e-15
160.0;256.0;43.52;187.4;15.93;11.5;4.0;3.11;3.0;0.0;1.0;0.0;1.0;0.0;1.20201;0.38608;1.05795;-1.2385023;-0.8206206;-0.064256;0.82575;1.20144;1.23612;-0.0041538;-0.00017708;-7.6529e-05;-1.3474e-13;7.8665e-14
153.0;154.6;26.28;263.0;22.36;15.5;2.0;4.19;1.0;0.0;1.0;0.0;1.0;0.0;-0.4579234;-0.8679367;-0.5193027;-2.51973243;1.92732;0.67307;-0.170608;1.51635;0.41623;-0.0041563;-0.00077807;-0.00021791;-2.4377e-13;2.4081e-13
31.0;165.4;28.12;203.7;17.31;8.2;1.0;2.21;1.0;0.0;1.0;0.0;1.0;0.0;-0.2770414;1.47525;-0.150066;0.39985;0.26526;-0.1562;-2.2319528;-0.37780693;0.00571;0.0039269;0.00077372;8.6644e-05;1.8433e-13;-1.9717e-13
122.0;168.3;28.61;87.6;7.45;8.4;6.0;2.27;1.0;0.0;1.0;0.0;1.0;0.0;-0.9790049;1.62144;2.70899;1.1578;-0.6420374;0.39518;0.80097;0.01971;-0.46619265;-0.0012511;-0.0006686;-0.00011084;-1.2842e-13;1.7176e-13
46.0;191.4;32.54;361.8;30.75;7.2;2.0;1.94;1.0;0.0;1.0;0.0;0.0;1.0;0.39615;-0.6213346;-5.0984965;0.08683;-0.7037482;0.3567;-1.8672798;-0.63301079;0.51729;0.0039407;0.00052078;0.00012384;1.7861e-13;-1.5934e-13
103.0;158.7;26.98;198.4;16.86;10.5;4.0;2.84;1.0;0.0;1.0;0.0;1.0;0.0;-0.5021618;0.75096;0.31603;-0.31585913;0.69149;0.3847;-0.2400254;0.11907;0.0207;-0.0041838;0.000713;-1.6812e-05;-3.6267e-14;-1.1363e-13
68.0;195.5;33.24;171.6;14.59;13.5;9.0;3.65;1.0;1.0;0.0;1.0;0.0;1.0;1.87877;-5.0282819;1.49018;2.01914;0.48551;-0.37968;0.53811;-1.69959748;-1.8463659;-0.0036416;-0.00065996;0.00039951;3.117e-14;2.0407e-14
149.0;264.4;44.95;219.6;18.67;11.3;3.0;3.05;2.0;0.0;1.0;0.0;0.0;1.0;0.40449;-1.5256275;-0.7917475;-0.84595082;-2.5294822;0.33829;0.25978;1.12494;0.71527;0.0014128;-0.00068755;0.00012863;2.5507e-14;8.7021e-14
102.0;273.2;46.44;211.1;17.94;13.1;7.0;3.54;2.0;1.0;1.0;0.0;1.0;0.0;2.53042;-0.324198;0.70211;-2.23890485;-0.4859576;-0.86693;0.89063;-0.50843922;-1.30312863;-0.0021663;0.00053889;-0.0003636;-1.5029e-13;1.9379e-14
153.0;159.5;27.12;275.5;23.42;10.1;2.0;2.73;1.0;1.0;1.0;0.0;1.0;0.0;1.19159;0.43763;-1.8118274;-0.84298539;1.4294;-0.43662;0.14138;1.69641;-1.87082474;-0.0022297;-0.00031514;0.00031735;5.5438e-14;-2.7195e-14
122.0;145.6;24.75;284.7;24.2;12.2;5.0;3.29;0.0;0.0;1.0;0.0;1.0;0.0;-0.2307245;0.01523;-1.5523985;-1.45697772;1.89679;1.31063;0.05676;0.04709;-0.01415817;0.0042294;-9.1056e-05;-0.00018305;7.1985e-15;5.5073e-14
127.0;247.5;42.08;108.5;9.22;10.6;3.0;2.86;2.0;0.0;0.0;1.0;1.0;0.0;2.59344;-1.9506963;3.86874;2.60274;0.33199;0.70986;-0.559275;0.86613;1.10449;0.0024299;0.00039118;0.00033353;2.2242e-13;-1.9351e-13
126.0;239.7;40.75;281.7;23.94;11.4;1.0;3.08;1.0;1.0;0.0;1.0;1.0;0.0;4.67205;-2.8332466;-0.3976635;0.98871;2.18867;0.35203;-1.2685771;1.37606;-0.80981355;-0.0013658;0.00079927;1.2742e-05;4.3225e-14;-1.5376e-13
90.0;109.9;18.68;220.8;18.77;10.9;6.0;2.94;0.0;0.0;1.0;0.0;1.0;0.0;-1.2469481;0.60173;-0.3124822;-0.27907467;1.74739;0.84135;0.01991;-0.70189584;-0.49986893;0.0033713;-0.00033371;-0.00024674;-5.7694e-14;1.2679e-13
37.0;239.9;40.78;261.6;22.24;8.9;4.0;2.4;2.0;1.0;1.0;0.0;1.0;0.0;2.57302;0.83226;-1.3030931;-0.87948769;-0.128146;-1.3738;-0.9915196;-0.91135824;-1.30742518;0.0031618;-0.00069466;-0.00022944;-8.5672e-14;1.928e-13
132.0;197.8;33.63;133.9;11.38;10.9;3.0;2.94;4.0;1.0;1.0;0.0;1.0;0.0;0.91125;0.58532;1.89628;-0.29920398;-0.3402166;-2.5755;0.76863;1.37391;-1.15603046;0.0035582;0.00027636;0.00024511;1.996e-13;-1.4843e-13
38.0;115.4;19.62;166.2;14.13;15.2;6.0;4.1;2.0;0.0;1.0;0.0;0.0;1.0;-2.9171181;-2.3334825;0.67004;-0.75070896;-0.1488756;-1.1376;-0.2592231;-1.46240425;-0.19233892;0.0045138;-0.00050772;0.00015387;1.171e-13;2.8956e-14
92.0;197.2;33.52;242.3;20.6;11.0;5.0;2.97;2.0;0.0;1.0;0.0;1.0;0.0;0.54367;0.45751;-0.5167555;-1.05200218;0.52529;0.03763;-0.081622;-0.36405441;0.77291;0.00045625;-0.0007791;-0.00032571;-1.8959e-13;2.5258e-13
111.0;193.1;32.83;111.6;9.49;12.1;4.0;3.27;1.0;0.0;1.0;0.0;0.0;1.0;-1.8095207;-1.3833033;1.7234;0.1298;-2.2218409;0.11116;0.08078;0.29881;-0.49053114;-0.0021779;-0.00064572;0.00019314;-2.1122e-14;7.603e-14
